DATE,T2M,T2MDEW,PRECTOTCORR,WS10M,PS
2019-09-19,23.05,21.1,4.89,3.53,94.87
2019-09-20,23.4,20.7,0.72,2.58,94.88
2019-09-21,24.19,21.6,0.97,2.85,94.82
2019-09-22,23.96,22.03,9.88,1.88,94.81
2019-09-23,24.05,22.05,14.99,2.48,94.84
2019-09-24,24.14,22.01,14.2,1.54,94.77
2019-09-25,23.68,22.02,8.6,2.22,94.81
2019-09-26,22.8,21.03,2.26,2.48,95.18
2019-09-27,24.04,20.83,5.64,1.31,95.29
2019-09-28,24.54,21.47,6.85,1.46,95.19
2019-09-29,23.61,21.13,11.68,1.96,95.24
2019-09-30,22.99,21.15,12.84,2.42,95.18
2019-10-01,23.91,21.49,5.2,2.08,95.16
2019-10-02,24.91,22.06,4.67,1.27,95.11
2019-10-03,24.77,22.08,2.26,1.36,95.08
2019-10-04,24.5,22.27,1.09,2.18,95.03
2019-10-05,23.53,21.61,1.93,2.04,94.96
2019-10-06,23.63,21.43,4.04,1.8,95.0
2019-10-07,23.21,20.98,9.16,2.36,95.05
2019-10-08,24.06,21.26,6.62,1.7,94.97
2019-10-09,24.52,21.95,2.97,1.78,94.93
2019-10-10,23.48,21.89,0.61,1.52,94.96
2019-10-11,24.26,21.94,6.38,1.19,94.95
2019-10-12,24.88,21.83,10.49,1.07,94.97
2019-10-13,24.35,22.02,22.86,1.5,95.02
2019-10-14,24.45,22.29,6.92,2.05,95.01
2019-10-15,24.15,22.2,6.4,2.06,94.99
2019-10-16,23.59,21.82,26.98,2.4,94.98
2019-10-17,23.25,21.57,17.03,1.94,94.95
2019-10-18,23.81,21.96,29.15,1.64,94.98
2019-10-19,23.68,21.89,10.3,1.99,95.04
2019-10-20,23.44,21.84,25.3,1.44,95.02
2019-10-21,22.45,21.05,19.85,1.68,94.96
2019-10-22,23.01,21.45,4.77,2.68,94.89
2019-10-23,22.82,21.34,7.71,3.1,94.87
2019-10-24,22.43,20.96,4.12,3.35,94.94
2019-10-25,22.44,20.69,2.77,3.08,94.97
2019-10-26,22.99,21.27,1.47,2.72,95.0
2019-10-27,22.99,20.47,0.22,1.31,95.07
2019-10-28,22.99,20.95,1.03,1.86,95.09
2019-10-29,21.78,20.01,7.06,3.15,95.06
2019-10-30,22.65,21.01,39.7,2.28,94.9
2019-10-31,22.63,21.59,11.78,2.57,94.92
2019-11-01,23.34,19.68,0.49,1.04,95.03
2019-11-02,23.14,21.09,1.98,1.59,95.09
2019-11-03,23.38,21.39,9.76,1.96,95.21
2019-11-04,24.06,21.27,3.29,0.89,95.24
2019-11-05,24.46,21.3,0.29,1.46,95.09
2019-11-06,24.48,22.39,0.9,1.65,94.92
2019-11-07,23.94,22.16,3.53,1.05,94.89
2019-11-08,24.26,22.21,4.9,1.64,94.94
2019-11-09,24.5,21.75,8.11,1.4,94.96
2019-11-10,23.77,22.52,10.11,0.92,94.93
2019-11-11,23.09,21.67,6.4,1.6,94.94
2019-11-12,21.88,20.29,1.52,2.68,95.08
2019-11-13,22.86,20.58,0.05,3.14,95.12
2019-11-14,23.03,21.27,2.33,2.81,95.1
2019-11-15,23.56,21.83,5.2,3.11,95.04
2019-11-16,23.45,21.63,3.69,2.56,95.07
2019-11-17,23.43,20.88,0.79,2.64,95.09
2019-11-18,23.52,21.32,2.24,2.65,95.08
2019-11-19,23.62,21.31,1.4,2.84,95.06
2019-11-20,23.29,21.58,6.73,2.43,95.01
2019-11-21,23.51,21.62,3.65,3.3,95.08
2019-11-22,22.65,20.91,1.61,3.08,95.19
2019-11-23,22.54,20.32,0.48,3.49,95.17
2019-11-24,22.72,20.7,0.5,3.33,95.15
2019-11-25,22.85,20.74,0.14,3.63,95.09
2019-11-26,22.46,20.0,0.72,3.93,95.03
2019-11-27,22.89,21.02,2.43,3.64,94.97
2019-11-28,23.08,21.5,2.6,3.58,95.03
2019-11-29,23.31,21.73,6.02,3.45,95.05
2019-11-30,23.15,21.58,4.04,3.08,95.03
2019-12-01,23.49,21.93,16.97,1.86,94.96
2019-12-02,22.51,21.28,16.32,3.07,95.1
2019-12-03,22.54,21.16,2.61,3.25,95.11
2019-12-04,22.25,20.13,0.66,4.1,95.21
2019-12-05,21.82,19.38,0.25,4.34,95.31
2019-12-06,21.21,18.79,0.05,4.0,95.26
2019-12-07,21.99,20.15,1.05,3.76,95.18
2019-12-08,21.58,19.32,0.33,3.52,95.27
2019-12-09,21.41,19.05,0.2,3.52,95.26
2019-12-10,21.1,18.21,0.05,2.91,95.15
2019-12-11,21.89,19.27,0.0,2.58,95.04
2019-12-12,21.78,18.98,0.0,2.51,95.07
2019-12-13,22.73,20.61,0.84,3.15,95.14
2019-12-14,22.49,21.16,10.72,3.81,95.25
2019-12-15,21.97,19.86,1.26,3.87,95.19
2019-12-16,21.77,19.81,0.0,3.16,95.18
2019-12-17,22.06,19.63,0.17,3.75,95.21
2019-12-18,22.12,19.81,0.07,4.03,95.23
2019-12-19,22.36,20.03,0.01,4.16,95.17
2019-12-20,22.18,19.96,0.0,3.33,95.13
2019-12-21,21.44,19.14,0.0,3.23,95.15
2019-12-22,22.13,19.36,0.0,3.04,95.15
2019-12-23,21.78,19.06,0.0,2.85,95.14
2019-12-24,22.46,19.86,0.73,2.6,95.21
2019-12-25,23.02,21.0,2.88,3.5,95.19
2019-12-26,23.18,20.55,0.21,2.32,95.16
2019-12-27,22.92,20.0,0.0,2.56,95.04
2019-12-28,22.26,18.98,0.0,2.9,95.11
2019-12-29,22.48,19.37,0.0,3.14,95.14
2019-12-30,22.42,19.14,0.07,2.99,95.18
2019-12-31,22.83,19.91,0.89,2.6,95.21
2020-01-01,23.29,20.21,0.39,2.44,95.24
2020-01-02,23.47,20.36,0.0,2.41,95.34
2020-01-03,24.16,20.55,0.0,2.18,95.27
2020-01-04,24.82,20.74,0.0,1.24,95.09
2020-01-05,24.29,20.67,0.0,2.61,95.07
2020-01-06,23.62,19.75,0.01,3.66,95.24
2020-01-07,23.06,18.88,0.01,3.32,95.25
2020-01-08,22.89,18.28,0.0,2.55,95.19
2020-01-09,22.67,17.83,0.0,2.41,95.19
2020-01-10,22.06,17.31,0.0,3.26,95.19
2020-01-11,21.53,15.61,0.0,3.52,95.25
2020-01-12,21.42,16.35,0.0,3.28,95.21
2020-01-13,22.42,17.43,0.0,2.06,95.1
2020-01-14,22.2,16.54,0.0,2.14,95.07
2020-01-15,21.32,15.36,0.0,2.67,95.11
2020-01-16,21.45,15.01,0.0,2.23,95.12
2020-01-17,22.63,16.9,0.03,2.16,95.12
2020-01-18,24.04,19.6,1.18,3.3,95.1
2020-01-19,23.68,19.44,3.06,3.38,95.15
2020-01-20,23.47,17.62,0.04,3.2,95.24
2020-01-21,22.96,15.93,0.0,3.38,95.3
2020-01-22,23.02,16.6,0.0,4.04,95.31
2020-01-23,23.85,18.73,0.0,4.15,95.25
2020-01-24,22.87,14.5,0.0,3.9,95.27
2020-01-25,21.93,12.78,0.0,2.83,95.28
2020-01-26,22.65,14.24,0.0,2.41,95.2
2020-01-27,23.79,15.1,0.0,1.88,95.18
2020-01-28,24.45,17.26,0.0,1.56,95.17
2020-01-29,24.75,16.53,0.0,1.6,95.24
2020-01-30,25.2,16.59,0.0,1.71,95.18
2020-01-31,24.59,16.81,0.0,2.34,95.07
2020-02-01,24.37,16.75,0.0,2.56,95.12
2020-02-02,23.66,15.45,0.0,3.25,95.33
2020-02-03,23.59,15.58,0.0,2.87,95.31
2020-02-04,24.03,16.05,0.01,2.73,95.17
2020-02-05,24.42,18.4,1.35,2.45,95.2
2020-02-06,24.49,16.76,0.56,2.07,95.19
2020-02-07,24.21,18.68,0.62,1.76,95.24
2020-02-08,25.36,18.12,0.0,1.56,95.22
2020-02-09,25.22,17.5,0.29,2.33,95.22
2020-02-10,25.37,17.28,0.21,3.64,95.22
2020-02-11,25.09,16.25,0.0,4.47,95.25
2020-02-12,24.99,15.9,0.0,4.0,95.38
2020-02-13,25.06,14.59,0.0,3.5,95.33
2020-02-14,25.0,14.89,0.0,2.08,95.16
2020-02-15,26.13,15.4,0.0,2.04,95.15
2020-02-16,24.95,12.15,0.0,3.02,95.24
2020-02-17,24.04,10.06,0.0,3.28,95.31
2020-02-18,24.25,11.89,0.0,3.56,95.29
2020-02-19,23.29,14.05,0.0,3.23,95.25
2020-02-20,23.84,11.98,0.0,3.95,95.19
2020-02-21,24.68,14.21,0.0,3.95,95.28
2020-02-22,26.45,17.23,0.0,4.87,95.35
2020-02-23,25.87,15.71,0.0,4.23,95.28
2020-02-24,25.92,15.18,0.0,3.78,95.11
2020-02-25,26.8,14.85,0.0,2.38,95.01
2020-02-26,27.08,14.78,0.01,2.98,95.04
2020-02-27,27.41,15.25,0.11,2.83,95.06
2020-02-28,27.44,17.21,0.07,3.39,94.99
2020-02-29,27.25,16.32,0.09,2.29,94.97
2020-03-01,27.52,17.47,1.22,2.35,95.03
2020-03-02,24.3,19.46,3.55,1.59,95.13
2020-03-03,24.4,18.33,0.59,1.64,95.16
2020-03-04,25.69,19.43,0.52,1.5,95.03
2020-03-05,26.82,19.63,0.22,2.24,94.94
2020-03-06,27.61,18.64,0.02,2.23,94.96
2020-03-07,28.01,18.09,0.0,2.97,95.09
2020-03-08,28.16,18.5,0.79,1.35,95.07
2020-03-09,28.78,19.14,0.27,1.29,94.96
2020-03-10,29.3,15.7,0.0,1.88,94.97
2020-03-11,28.95,16.61,0.51,1.82,95.0
2020-03-12,28.74,16.89,1.07,1.85,95.08
2020-03-13,28.15,12.17,0.0,2.59,95.1
2020-03-14,28.47,13.69,0.0,2.64,95.02
2020-03-15,28.64,15.41,0.0,2.79,94.98
2020-03-16,28.95,15.61,0.0,3.27,95.09
2020-03-17,28.77,15.22,0.0,3.86,95.21
2020-03-18,28.55,14.9,0.0,2.84,95.18
2020-03-19,29.49,13.29,0.0,2.17,95.09
2020-03-20,29.4,17.52,1.0,1.89,95.07
2020-03-21,28.42,19.12,4.33,1.48,95.05
2020-03-22,29.0,17.86,0.33,1.31,95.04
2020-03-23,29.06,18.42,0.32,1.53,94.98
2020-03-24,29.64,16.63,0.07,1.9,94.84
2020-03-25,29.25,16.92,0.09,1.92,94.87
2020-03-26,29.16,14.91,0.01,3.04,94.9
2020-03-27,29.2,14.78,0.0,2.67,95.1
2020-03-28,29.33,12.96,0.01,2.15,95.0
2020-03-29,29.46,12.99,0.05,1.82,94.92
2020-03-30,29.45,11.1,0.17,2.45,94.96
2020-03-31,29.29,10.66,0.33,2.88,95.02
2020-04-01,29.38,11.95,0.0,3.06,95.0
2020-04-02,30.49,14.2,0.0,2.49,94.89
2020-04-03,30.35,13.97,0.0,1.96,94.94
2020-04-04,30.21,14.37,0.0,1.38,95.01
2020-04-05,30.34,17.94,0.28,2.04,95.09
2020-04-06,29.01,20.03,1.56,1.55,95.1
2020-04-07,25.76,21.79,2.87,1.27,95.07
2020-04-08,28.0,18.78,0.47,1.7,95.05
2020-04-09,28.57,20.33,5.25,1.51,94.99
2020-04-10,28.71,18.34,0.28,2.53,95.06
2020-04-11,28.84,16.91,0.39,2.73,95.16
2020-04-12,28.74,15.4,0.41,2.69,95.11
2020-04-13,29.23,14.26,0.0,2.41,94.96
2020-04-14,29.95,13.44,0.01,2.54,94.97
2020-04-15,30.3,15.13,0.02,1.86,95.07
2020-04-16,30.42,16.8,0.07,1.44,94.96
2020-04-17,30.77,18.02,0.19,2.16,94.9
2020-04-18,30.89,18.36,0.24,2.09,94.93
2020-04-19,30.76,18.4,0.05,2.12,94.88
2020-04-20,31.04,17.36,0.28,2.42,94.89
2020-04-21,31.09,17.51,0.69,1.53,94.92
2020-04-22,30.15,19.83,1.71,2.34,94.91
2020-04-23,29.65,20.77,1.13,2.69,94.9
2020-04-24,28.21,19.06,0.89,2.84,94.9
2020-04-25,29.4,19.78,0.57,1.98,94.85
2020-04-26,27.36,21.44,5.06,1.72,94.94
2020-04-27,28.46,21.38,1.09,1.37,94.98
2020-04-28,27.0,22.12,2.52,1.75,94.96
2020-04-29,25.26,20.93,10.54,2.71,94.99
2020-04-30,27.85,18.49,0.12,1.82,95.01
2020-05-01,28.45,20.44,4.3,1.66,94.94
2020-05-02,28.59,21.07,2.04,1.52,94.79
2020-05-03,30.17,20.51,0.48,1.88,94.77
2020-05-04,29.65,20.55,0.2,1.52,94.88
2020-05-05,29.57,20.81,0.14,1.56,94.86
2020-05-06,28.0,22.2,2.48,2.13,94.86
2020-05-07,27.52,22.42,3.63,2.24,94.89
2020-05-08,26.73,22.61,2.88,1.7,94.89
2020-05-09,29.46,20.68,0.07,2.01,94.83
2020-05-10,28.51,21.55,0.12,0.98,94.87
2020-05-11,28.28,21.27,0.18,1.36,94.87
2020-05-12,27.81,21.06,0.46,1.45,94.85
2020-05-13,29.15,17.96,0.37,1.88,94.75
2020-05-14,27.93,21.79,0.26,1.79,94.71
2020-05-15,27.85,22.02,0.88,2.2,94.62
2020-05-16,27.92,21.19,0.72,3.44,94.56
2020-05-17,27.23,22.19,4.66,4.04,94.53
2020-05-18,26.04,21.14,5.75,5.38,94.52
2020-05-19,26.65,21.58,1.1,5.65,94.48
2020-05-20,27.66,21.11,0.42,5.16,94.54
2020-05-21,26.27,21.05,2.28,4.13,94.75
2020-05-22,27.58,20.07,0.44,4.14,94.69
2020-05-23,28.7,21.67,0.03,3.94,94.7
2020-05-24,28.21,22.11,0.51,4.42,94.76
2020-05-25,27.26,22.59,2.86,3.86,94.85
2020-05-26,27.36,22.26,0.92,3.4,94.86
2020-05-27,27.24,22.39,2.02,3.94,94.86
2020-05-28,26.86,22.42,19.29,3.93,94.79
2020-05-29,26.61,21.18,4.0,3.12,94.78
2020-05-30,26.36,21.53,2.47,2.33,94.79
2020-05-31,26.35,22.04,1.77,3.75,94.84
2020-06-01,25.82,22.47,3.16,4.2,94.9
2020-06-02,25.15,21.53,9.91,4.62,94.88
2020-06-03,25.15,21.82,1.48,4.82,94.85
2020-06-04,25.11,21.46,5.93,5.46,94.88
2020-06-05,25.52,21.75,5.15,4.61,94.88
2020-06-06,25.52,21.21,5.71,4.8,94.85
2020-06-07,25.12,21.28,5.07,4.23,94.8
2020-06-08,25.82,19.53,0.14,4.32,94.75
2020-06-09,25.22,20.23,2.1,4.0,94.73
2020-06-10,24.99,20.26,3.29,4.93,94.65
2020-06-11,25.12,20.12,0.86,5.33,94.55
2020-06-12,24.81,19.52,2.91,6.53,94.53
2020-06-13,25.61,19.94,1.95,5.82,94.6
2020-06-14,25.43,20.63,3.16,5.99,94.71
2020-06-15,25.87,21.71,1.61,5.08,94.62
2020-06-16,25.31,22.37,3.7,4.71,94.59
2020-06-17,24.87,21.58,2.68,4.8,94.63
2020-06-18,24.57,20.6,2.0,4.79,94.78
2020-06-19,24.57,20.78,1.77,3.88,94.81
2020-06-20,25.08,20.05,0.64,3.95,94.81
2020-06-21,24.13,20.44,3.67,4.68,94.73
2020-06-22,24.88,20.31,2.98,5.03,94.62
2020-06-23,24.84,19.64,0.21,3.79,94.71
2020-06-24,25.28,19.88,1.11,3.7,94.71
2020-06-25,24.4,20.76,10.13,2.72,94.6
2020-06-26,24.68,20.94,4.62,3.53,94.57
2020-06-27,24.76,21.64,3.24,4.22,94.62
2020-06-28,25.16,22.41,10.76,3.94,94.59
2020-06-29,25.02,22.35,7.42,3.85,94.54
2020-06-30,25.41,20.75,2.18,4.64,94.51
2020-07-01,24.63,20.55,0.51,4.43,94.66
2020-07-02,24.13,20.7,6.26,4.18,94.68
2020-07-03,23.1,19.95,8.3,4.99,94.73
2020-07-04,23.46,20.35,7.85,5.74,94.71
2020-07-05,24.39,20.12,3.53,5.09,94.65
2020-07-06,23.5,20.74,14.36,4.66,94.67
2020-07-07,24.02,20.64,6.02,4.97,94.74
2020-07-08,24.24,21.85,9.52,3.47,94.75
2020-07-09,23.45,21.14,20.77,2.62,94.72
2020-07-10,23.95,21.14,2.34,2.62,94.78
2020-07-11,24.08,20.99,5.84,3.39,94.76
2020-07-12,24.42,21.0,2.31,4.48,94.67
2020-07-13,24.16,20.93,4.32,2.84,94.6
2020-07-14,24.14,21.8,3.49,3.09,94.63
2020-07-15,23.74,21.85,5.72,4.16,94.61
2020-07-16,23.98,21.33,10.43,4.7,94.55
2020-07-17,23.16,20.94,10.15,3.68,94.57
2020-07-18,23.79,21.07,3.04,3.38,94.65
2020-07-19,23.99,21.36,5.31,1.63,94.67
2020-07-20,23.97,22.25,32.56,2.59,94.54
2020-07-21,24.3,21.3,2.4,1.45,94.6
2020-07-22,24.87,22.29,0.63,1.48,94.62
2020-07-23,24.33,22.3,6.82,2.42,94.6
2020-07-24,23.86,21.47,12.75,3.47,94.74
2020-07-25,22.95,21.0,2.26,3.43,94.81
2020-07-26,23.46,21.02,1.72,3.24,94.95
2020-07-27,23.96,20.89,2.43,3.37,94.83
2020-07-28,23.85,21.51,5.47,3.93,94.68
2020-07-29,23.45,21.49,16.24,3.92,94.58
2020-07-30,23.43,21.28,7.34,4.82,94.64
2020-07-31,23.99,21.96,10.18,4.38,94.6
2020-08-01,23.33,21.05,7.08,4.7,94.68
2020-08-02,23.24,21.04,8.62,6.18,94.69
2020-08-03,23.48,21.38,13.01,6.89,94.59
2020-08-04,23.57,21.12,15.98,7.57,94.5
2020-08-05,23.64,21.47,10.24,8.83,94.36
2020-08-06,24.66,22.17,22.51,7.84,94.47
2020-08-07,23.94,21.81,27.33,6.67,94.75
2020-08-08,23.45,21.33,18.95,5.66,94.74
2020-08-09,22.58,20.88,13.34,4.4,94.72
2020-08-10,23.16,21.53,2.45,5.2,94.72
2020-08-11,23.69,21.68,6.38,4.41,94.84
2020-08-12,23.84,21.85,2.61,4.75,94.91
2020-08-13,23.59,21.8,5.32,4.04,94.77
2020-08-14,23.16,21.35,2.39,4.09,94.68
2020-08-15,23.28,21.41,1.08,4.4,94.7
2020-08-16,23.49,21.54,1.15,4.16,94.72
2020-08-17,24.11,21.7,2.48,4.06,94.68
2020-08-18,24.2,21.96,3.35,3.97,94.72
2020-08-19,23.77,21.74,0.87,3.47,94.64
2020-08-20,23.48,21.73,0.42,3.38,94.65
2020-08-21,24.43,21.8,0.05,3.08,94.8
2020-08-22,24.63,22.1,6.15,2.91,94.87
2020-08-23,24.07,21.75,2.7,2.8,94.85
2020-08-24,24.33,21.79,11.0,2.4,94.85
2020-08-25,24.53,21.79,2.45,2.3,94.9
2020-08-26,24.33,21.81,1.13,1.74,94.91
2020-08-27,24.45,21.26,0.12,2.72,94.82
2020-08-28,24.71,20.99,0.09,3.05,94.74
2020-08-29,24.22,21.23,0.09,3.35,94.76
2020-08-30,24.79,22.04,1.09,2.84,94.77
2020-08-31,24.05,21.93,3.24,2.18,94.83
2020-09-01,23.68,21.58,12.27,3.09,94.81
2020-09-02,23.02,21.27,14.78,2.79,94.76
2020-09-03,24.02,21.94,5.41,1.98,94.71
2020-09-04,24.63,22.19,6.66,1.62,94.66
2020-09-05,25.2,22.04,2.46,1.45,94.59
2020-09-06,24.5,22.15,18.71,2.72,94.63
2020-09-07,23.43,21.67,6.87,4.42,94.74
2020-09-08,23.92,21.98,4.8,2.63,94.77
2020-09-09,23.77,21.73,14.78,3.5,94.69
2020-09-10,23.43,21.52,8.29,5.27,94.51
2020-09-11,23.44,21.23,10.29,5.73,94.65
2020-09-12,22.6,20.64,6.5,4.37,94.88
2020-09-13,22.05,19.97,4.42,3.56,94.9
2020-09-14,22.8,20.1,2.48,4.59,94.81
2020-09-15,23.6,21.36,2.87,4.53,94.77
2020-09-16,24.04,21.64,2.13,4.13,94.79
2020-09-17,23.92,21.91,4.99,4.19,94.82
2020-09-18,23.86,21.35,6.11,5.09,94.73
2020-09-19,23.41,20.86,11.88,6.11,94.57
2020-09-20,23.13,20.99,13.8,7.32,94.54
2020-09-21,23.05,20.8,6.41,6.64,94.58
2020-09-22,22.56,19.95,2.78,5.42,94.71
2020-09-23,23.05,20.85,1.29,3.97,94.79
2020-09-24,23.39,21.26,1.15,2.77,94.94
2020-09-25,23.11,20.92,4.64,2.71,94.92
2020-09-26,22.04,20.03,0.97,2.56,94.92
2020-09-27,23.57,20.85,4.11,2.46,94.91
2020-09-28,23.91,21.18,1.7,2.88,94.87
2020-09-29,23.67,21.57,12.39,3.92,94.77
2020-09-30,23.09,21.05,3.35,3.77,94.75
2020-10-01,22.85,20.74,0.04,3.2,94.79
2020-10-02,23.25,20.77,1.16,3.0,94.79
2020-10-03,23.51,20.85,1.58,3.55,94.85
2020-10-04,23.74,20.77,0.03,3.26,94.93
2020-10-05,23.77,20.36,0.02,2.91,94.84
2020-10-06,24.73,21.66,1.59,2.52,94.78
2020-10-07,24.32,22.26,4.95,2.77,94.82
2020-10-08,24.59,22.34,5.77,1.7,94.79
2020-10-09,23.41,22.26,17.9,2.61,94.79
2020-10-10,23.04,21.28,5.31,2.76,94.81
2020-10-11,22.38,20.32,4.15,4.0,94.68
2020-10-12,23.06,21.11,6.03,4.85,94.51
2020-10-13,23.19,21.09,3.27,6.01,94.45
2020-10-14,23.36,20.85,2.1,5.42,94.56
2020-10-15,23.34,20.94,1.38,4.14,94.58
2020-10-16,23.73,21.62,2.27,3.38,94.57
2020-10-17,23.54,21.21,2.11,2.55,94.68
2020-10-18,23.55,20.87,1.82,2.26,94.75
2020-10-19,23.81,21.29,6.84,2.42,94.72
2020-10-20,22.95,21.45,7.71,2.82,94.7
2020-10-21,23.54,21.3,2.44,3.56,94.74
2020-10-22,23.69,21.53,1.91,3.59,94.72
2020-10-23,23.54,21.23,0.04,3.64,94.76
2020-10-24,22.75,18.98,0.02,2.8,94.9
2020-10-25,22.86,19.56,57.95,2.04,94.98
2020-10-26,24.39,20.78,27.2,1.08,94.97
2020-10-27,24.58,21.12,0.21,1.03,94.94
2020-10-28,24.7,20.62,0.16,1.3,94.99
2020-10-29,24.4,20.75,0.74,1.27,95.01
2020-10-30,24.63,20.76,1.49,1.0,94.98
2020-10-31,24.73,20.54,0.35,0.91,94.99
2020-11-01,24.75,20.9,2.5,1.01,95.06
2020-11-02,24.87,21.57,11.46,0.58,95.12
2020-11-03,24.57,21.37,4.45,1.83,95.1
2020-11-04,24.85,21.47,5.65,1.29,95.06
2020-11-05,24.63,21.53,12.94,2.04,95.08
2020-11-06,23.51,20.87,5.83,2.79,95.18
2020-11-07,23.91,21.16,1.17,3.1,95.21
2020-11-08,23.72,21.64,4.09,3.08,95.24
2020-11-09,24.24,20.36,0.08,2.17,95.11
2020-11-10,22.33,17.73,0.0,2.76,94.96
2020-11-11,22.62,18.55,2.33,2.33,94.95
2020-11-12,23.31,21.94,9.72,2.81,95.0
2020-11-13,23.44,21.37,7.63,3.13,95.03
2020-11-14,23.96,21.5,1.32,3.55,94.93
2020-11-15,23.86,21.94,4.56,3.5,94.87
2020-11-16,23.16,21.78,22.39,3.82,94.97
2020-11-17,22.93,21.31,28.91,4.18,94.93
2020-11-18,22.99,21.28,14.2,2.74,94.99
2020-11-19,23.14,21.12,2.57,3.0,95.03
2020-11-20,22.65,20.6,0.94,3.0,95.08
2020-11-21,21.88,18.47,0.08,2.43,95.14
2020-11-22,20.63,16.32,0.0,2.38,95.18
2020-11-23,21.64,17.15,0.0,2.24,95.16
2020-11-24,22.47,18.21,0.0,2.09,95.01
2020-11-25,23.44,20.76,2.84,1.98,94.86
2020-11-26,22.85,21.07,4.25,3.39,94.77
2020-11-27,22.79,20.23,3.72,1.46,94.95
2020-11-28,21.88,20.34,3.05,2.67,95.14
2020-11-29,22.66,20.66,1.86,3.02,95.18
2020-11-30,22.79,20.29,0.31,3.28,95.18
2020-12-01,21.66,17.74,0.0,3.25,95.2
2020-12-02,22.79,19.05,2.11,2.49,95.04
2020-12-03,22.13,20.57,8.69,2.44,94.91
2020-12-04,22.27,20.7,7.61,4.19,94.76
2020-12-05,22.07,20.27,2.46,3.27,94.87
2020-12-06,22.82,20.92,16.09,3.39,95.0
2020-12-07,22.7,21.29,7.64,3.8,95.13
2020-12-08,22.92,21.29,7.75,3.77,95.23
2020-12-09,22.81,20.69,1.43,2.98,95.17
2020-12-10,21.76,19.2,0.78,2.98,95.19
2020-12-11,21.27,18.15,0.3,2.61,95.19
2020-12-12,20.78,17.4,0.18,2.39,95.16
2020-12-13,20.64,17.52,0.01,2.44,95.09
2020-12-14,20.19,16.68,0.0,2.61,95.09
2020-12-15,20.54,17.28,0.17,2.93,95.17
2020-12-16,21.93,19.49,2.96,2.72,95.19
2020-12-17,22.04,20.34,2.3,3.38,95.17
2020-12-18,22.03,19.34,1.04,3.42,95.16
2020-12-19,21.39,18.6,0.07,4.01,95.22
2020-12-20,21.17,18.05,0.0,3.84,95.25
2020-12-21,19.88,16.75,0.0,3.78,95.17
2020-12-22,20.63,17.39,0.0,2.89,95.12
2020-12-23,21.72,18.75,0.0,2.36,95.06
2020-12-24,22.39,19.21,0.0,2.96,94.97
2020-12-25,21.51,18.07,0.0,3.08,95.04
2020-12-26,20.94,17.04,0.0,3.15,95.12
2020-12-27,20.64,15.76,0.0,2.68,95.08
2020-12-28,21.15,16.32,0.0,2.44,95.05
2020-12-29,21.75,17.54,0.4,2.77,95.02
2020-12-30,23.0,20.12,2.12,3.52,94.99
2020-12-31,22.89,20.47,6.61,4.58,95.05
2021-01-01,21.32,17.44,0.64,4.18,95.12
2021-01-02,21.63,18.44,0.24,3.48,95.1
2021-01-03,22.48,20.05,4.41,3.41,94.99
2021-01-04,22.58,20.31,4.9,3.95,94.99
2021-01-05,22.47,20.1,1.96,3.1,95.04
2021-01-06,22.19,20.07,16.35,1.76,95.01
2021-01-07,22.44,21.0,29.69,2.61,94.84
2021-01-08,23.22,21.56,11.12,1.95,94.79
2021-01-09,23.1,21.36,8.05,3.12,94.87
2021-01-10,22.1,20.37,1.39,2.49,94.96
2021-01-11,22.07,20.19,2.58,3.03,95.06
2021-01-12,21.4,19.98,8.22,4.31,95.02
2021-01-13,21.54,19.96,12.69,4.7,95.0
2021-01-14,22.01,20.14,7.45,4.17,94.99
2021-01-15,21.85,20.01,2.93,3.56,95.0
2021-01-16,22.43,20.25,0.57,3.24,94.94
2021-01-17,21.67,18.51,0.07,2.95,95.01
2021-01-18,20.66,17.15,0.0,3.3,95.11
2021-01-19,20.82,17.18,0.0,2.76,95.1
2021-01-20,22.01,18.26,0.0,1.92,95.13
2021-01-21,22.99,20.41,0.23,1.88,95.09
2021-01-22,23.27,20.68,1.92,2.41,95.05
2021-01-23,22.82,19.82,0.91,2.62,95.1
2021-01-24,22.38,18.68,0.0,2.55,95.15
2021-01-25,21.12,17.46,0.0,3.07,95.22
2021-01-26,20.76,16.37,0.0,3.02,95.17
2021-01-27,20.04,14.71,0.0,2.88,95.19
2021-01-28,20.55,16.04,0.0,3.13,95.19
2021-01-29,21.82,17.91,0.0,2.76,95.22
2021-01-30,22.73,18.01,0.04,2.78,95.16
2021-01-31,22.0,16.83,0.2,3.11,95.2
2021-02-01,21.66,15.69,0.18,3.32,95.3
2021-02-02,21.74,15.89,0.0,3.41,95.32
2021-02-03,22.19,17.77,0.06,3.5,95.28
2021-02-04,22.15,15.92,0.03,3.23,95.28
2021-02-05,22.13,15.95,0.0,2.78,95.18
2021-02-06,21.73,15.17,0.0,3.17,95.12
2021-02-07,21.22,12.05,0.0,3.21,95.12
2021-02-08,21.04,12.52,0.0,3.58,95.19
2021-02-09,21.17,13.47,0.0,3.45,95.14
2021-02-10,20.56,11.47,0.0,3.25,95.1
2021-02-11,20.56,12.16,0.0,3.0,95.05
2021-02-12,20.77,12.98,0.0,3.06,95.12
2021-02-13,21.61,14.01,0.0,2.56,95.2
2021-02-14,22.84,14.2,0.0,1.97,95.2
2021-02-15,23.76,15.68,0.0,1.67,95.08
2021-02-16,24.45,17.74,0.0,1.67,95.06
